{90, 69, 31, 162, 90, 72},
{90, 69, 30, 161, 90, 72},
{90, 69, 29, 160, 90, 72},
{90, 69, 28, 160, 90, 72},
{90, 70, 27, 159, 90, 72},
{90, 70, 27, 158, 90, 72},
{90, 70, 26, 157, 90, 72},
{90, 70, 25, 157, 90, 72},
{90, 70, 24, 156, 90, 72},
{90, 70, 24, 155, 90, 72},
{90, 70, 23, 155, 90, 72},
{90, 70, 22, 154, 90, 72},
{90, 70, 21, 153, 90, 72},
{90, 70, 21, 152, 90, 72},
{90, 70, 20, 152, 90, 72},
{90, 69, 19, 151, 90, 72},
{90, 69, 19, 150, 90, 72},
{90, 69, 18, 150, 90, 72},
{90, 69, 17, 149, 90, 72},
{90, 69, 17, 148, 90, 72},
