{90, 84, 99, 95, 90, 10},
{90, 84, 99, 95, 90, 10},
{90, 84, 98, 96, 90, 11},
{90, 84, 98, 96, 90, 11},
{90, 83, 97, 97, 90, 12},
{90, 83, 97, 97, 90, 12},
{90, 83, 96, 98, 90, 12},
{90, 83, 96, 98, 90, 13},
{90, 83, 95, 99, 90, 13},
{90, 83, 95, 99, 90, 14},
{90, 83, 94, 99, 90, 14},
{90, 82, 94, 100, 90, 15},
{90, 82, 93, 100, 90, 15},
{90, 82, 93, 101, 90, 15},
{90, 82, 93, 101, 90, 16},
{90, 82, 92, 102, 90, 16},
{90, 82, 92, 102, 90, 17},
{90, 82, 91, 103, 90, 17},
{90, 81, 91, 103, 90, 17},
{90, 81, 90, 103, 90, 18},
{90, 81, 90, 104, 90, 18},
{90, 81, 89, 104, 90, 19},
{90, 81, 89, 105, 90, 19},
{90, 81, 88, 105, 90, 20},
{90, 81, 88, 106, 90, 20},
{90, 80, 88, 106, 90, 20},
{90, 80, 87, 107, 90, 21},
{90, 80, 87, 107, 90, 21},
{90, 80, 86, 107, 90, 22},
{90, 80, 86, 108, 90, 22},
{90, 80, 85, 108, 90, 22},
{90, 80, 85, 109, 90, 23},
{90, 79, 84, 109, 90, 23},
{90, 79, 84, 110, 90, 24},
{90, 79, 83, 110, 90, 24},
{90, 79, 83, 111, 90, 25},
{90, 79, 82, 111, 90, 25},
{90, 79, 82, 111, 90, 25},
{90, 79, 82, 112, 90, 26},
{90, 78, 81, 112, 90, 26},
{90, 78, 81, 113, 90, 27},
{90, 78, 80, 113, 90, 27},
{90, 78, 80, 114, 90, 27},
{90, 78, 79, 114, 90, 28},
{90, 78, 79, 115, 90, 28},
{90, 78, 78, 115, 90, 29},
{90, 77, 78, 115, 90, 29},
{90, 77, 77, 116, 90, 30},
{90, 77, 77, 116, 90, 30},
{90, 77, 77, 117, 90, 30},
{90, 77, 76, 117, 90, 31},
{90, 77, 76, 118, 90, 31},
{90, 77, 75, 118, 90, 32},
{90, 76, 75, 119, 90, 32},
{90, 76, 74, 119, 90, 32},
{90, 76, 74, 119, 90, 33},
{90, 76, 73, 120, 90, 33},
{90, 76, 73, 120, 90, 34},
{90, 76, 72, 121, 90, 34},
{90, 76, 72, 121, 90, 35},
{90, 75, 71, 122, 90, 35},
{90, 75, 71, 122, 90, 35},
{90, 75, 71, 123, 90, 36},
{90, 75, 70, 123, 90, 36},
{90, 75, 70, 123, 90, 37},
{90, 75, 69, 124, 90, 37},
{90, 75, 69, 124, 90, 37},
{90, 74, 68, 125, 90, 38},
{90, 74, 68, 125, 90, 38},
{90, 74, 67, 126, 90, 39},
{90, 74, 67, 126, 90, 39},
{90, 74, 66, 127, 90, 40},
{90, 74, 66, 127, 90, 40},
{90, 74, 66, 127, 90, 40},
{90, 73, 65, 128, 90, 41},
{90, 73, 65, 128, 90, 41},
{90, 73, 64, 129, 90, 42},
{90, 73, 64, 129, 90, 42},
{90, 73, 63, 130, 90, 42},
{90, 73, 63, 130, 90, 43},
{90, 73, 62, 131, 90, 43},
{90, 72, 62, 131, 90, 44},
{90, 72, 61, 131, 90, 44},
{90, 72, 61, 132, 90, 45},
{90, 72, 60, 132, 90, 45},
{90, 72, 60, 133, 90, 45},
{90, 72, 60, 133, 90, 46},
{90, 72, 59, 134, 90, 46},
{90, 71, 59, 134, 90, 47},
{90, 71, 58, 135, 90, 47},
{90, 71, 58, 135, 90, 47},
{90, 71, 57, 135, 90, 48},
{90, 71, 57, 136, 90, 48},
{90, 71, 56, 136, 90, 49},
{90, 71, 56, 137, 90, 49},
{90, 70, 55, 137, 90, 50},
{90, 70, 55, 138, 90, 50},
{90, 70, 55, 138, 90, 50},
{90, 70, 54, 139, 90, 51},
{90, 70, 54, 139, 90, 51},
{90, 70, 53, 139, 90, 52},
{90, 70, 53, 140, 90, 52},
{90, 69, 52, 140, 90, 52},
{90, 69, 52, 141, 90, 53},
{90, 69, 51, 141, 90, 53},
{90, 69, 51, 142, 90, 54},
{90, 69, 50, 142, 90, 54},
{90, 69, 50, 143, 90, 55},
{90, 69, 49, 143, 90, 55},
{90, 68, 49, 143, 90, 55},
{90, 68, 49, 144, 90, 56},
{90, 68, 48, 144, 90, 56},
{90, 68, 48, 145, 90, 57},
{90, 68, 47, 145, 90, 57},
{90, 68, 47, 146, 90, 57},
{90, 68, 46, 146, 90, 58},
{90, 67, 46, 147, 90, 58},
{90, 67, 45, 147, 90, 59},
{90, 67, 45, 147, 90, 59},
{90, 67, 44, 148, 90, 60},
{90, 67, 44, 148, 90, 60},
{90, 67, 44, 149, 90, 60},
{90, 67, 43, 149, 90, 61},
{90, 66, 43, 150, 90, 61},
{90, 66, 42, 150, 90, 62},
{90, 66, 42, 151, 90, 62},
{90, 66, 41, 151, 90, 62},
{90, 66, 41, 151, 90, 63},
{90, 66, 40, 152, 90, 63},
{90, 66, 40, 152, 90, 64},
{90, 65, 39, 153, 90, 64},
{90, 65, 39, 153, 90, 65},
{90, 65, 38, 154, 90, 65},
{90, 65, 38, 154, 90, 65},
{90, 65, 38, 155, 90, 66},
{90, 65, 37, 155, 90, 66},
{90, 64, 37, 155, 90, 67},
{90, 64, 36, 156, 90, 67},
{90, 64, 36, 156, 90, 67},
{90, 64, 35, 157, 90, 68},
{90, 64, 35, 157, 90, 68},
{90, 64, 34, 158, 90, 69},
{90, 64, 34, 158, 90, 69},
{90, 63, 33, 159, 90, 70},
{90, 63, 33, 159, 90, 70},
{90, 63, 33, 159, 90, 70},
{90, 63, 32, 160, 90, 71},
{90, 63, 32, 160, 90, 71},
{90, 63, 31, 161, 90, 72},
{90, 63, 31, 161, 90, 72},
{90, 63, 31, 161, 90, 72},
{90, 63, 31, 161, 90, 72},
{90, 63, 31, 161, 90, 72},
{90, 63, 30, 161, 90, 72},
{90, 63, 30, 160, 90, 72},
{90, 63, 29, 160, 90, 72},
{90, 63, 29, 160, 90, 72},
{90, 63, 29, 160, 90, 72},
{90, 63, 29, 159, 90, 72},
{90, 63, 29, 159, 90, 72},
