{90, 71, 27, 160, 90, 72},
{90, 71, 26, 159, 90, 72},
{90, 71, 25, 158, 90, 72},
{90, 71, 24, 157, 90, 72},
{90, 71, 22, 156, 90, 72},
{90, 71, 21, 155, 90, 72},
{90, 71, 20, 154, 90, 72},
{90, 71, 19, 153, 90, 72},
{90, 71, 18, 151, 90, 72},
{90, 71, 17, 150, 90, 72},
{90, 71, 16, 149, 90, 72},
{90, 71, 15, 148, 90, 72},
{90, 71, 14, 147, 90, 72},
{90, 71, 13, 146, 90, 72},
{90, 71, 12, 145, 90, 72},
{90, 70, 11, 144, 90, 72},
{90, 70, 11, 143, 90, 72},
{90, 70, 10, 142, 90, 72},
{90, 70, 9, 141, 90, 72},
{90, 69, 8, 140, 90, 72},
