{126, 64, 36, 143, 90, 63},
{127, 64, 35, 144, 90, 63},
{127, 64, 35, 144, 90, 64},
{127, 64, 34, 144, 90, 64},
{127, 64, 34, 145, 90, 65},
{128, 64, 34, 145, 90, 65},
{128, 64, 33, 145, 90, 65},
{128, 63, 33, 146, 90, 66},
{129, 63, 32, 146, 90, 66},
{129, 63, 32, 147, 90, 67},
{129, 63, 31, 147, 90, 67},
{129, 63, 31, 147, 90, 67},
{130, 63, 30, 148, 90, 68},
{130, 62, 30, 148, 90, 68},
{130, 62, 29, 148, 90, 69},
{131, 62, 29, 149, 90, 69},
{131, 62, 28, 149, 90, 70},
{131, 62, 28, 149, 90, 70},
{131, 62, 27, 150, 90, 70},
{132, 62, 27, 150, 90, 71},
{132, 61, 26, 151, 90, 71},
{132, 61, 26, 151, 90, 72},
{133, 61, 25, 151, 90, 72},
{133, 61, 25, 151, 90, 72},
{133, 61, 25, 151, 90, 72},
{133, 61, 25, 151, 90, 72},
{133, 61, 25, 151, 90, 72},
{133, 61, 24, 150, 90, 72},
{133, 61, 24, 150, 90, 72},
{133, 61, 24, 150, 90, 72},
{133, 61, 24, 150, 90, 72},
{133, 61, 24, 149, 90, 72},
{133, 61, 23, 149, 90, 72},
{133, 61, 23, 149, 90, 72},
{133, 61, 23, 149, 90, 72},
{133, 61, 23, 149, 90, 72},
{133, 61, 23, 148, 90, 72},
{133, 61, 22, 148, 90, 72},
{133, 61, 22, 148, 90, 72},
{133, 61, 22, 148, 90, 72},
{133, 61, 22, 147, 90, 72},
{133, 61, 22, 147, 90, 72},
{133, 61, 21, 147, 90, 72},
