{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 99, 95, 90, 73},
{90, 84, 98, 95, 90, 73},
{90, 84, 98, 95, 90, 73},
{90, 84, 98, 95, 90, 73},
{90, 84, 98, 95, 90, 73},
{90, 85, 98, 95, 90, 73},
{90, 85, 98, 95, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 98, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 85, 97, 94, 90, 73},
{90, 86, 97, 94, 90, 73},
{90, 86, 97, 94, 90, 73},
{90, 86, 97, 94, 90, 73},
{90, 86, 97, 94, 90, 73},
{90, 86, 96, 94, 90, 73},
{90, 86, 96, 94, 90, 73},
{90, 86, 96, 94, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 96, 93, 90, 73},
{90, 86, 95, 93, 90, 73},
{90, 86, 95, 93, 90, 73},
{90, 86, 95, 93, 90, 73},
{90, 86, 95, 93, 90, 73},
{90, 86, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 95, 93, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 87, 94, 92, 90, 73},
{90, 88, 94, 92, 90, 73},
{90, 88, 94, 92, 90, 73},
{90, 88, 94, 92, 90, 73},
{90, 88, 94, 92, 90, 73},
{90, 88, 94, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 92, 90, 73},
{90, 88, 93, 91, 90, 73},
{90, 88, 93, 91, 90, 73},
{90, 88, 93, 91, 90, 73},
{90, 88, 92, 91, 90, 73},
{90, 88, 92, 91, 90, 73},
{90, 88, 92, 91, 90, 73},
{90, 88, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 92, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 91, 90, 73},
{90, 89, 91, 90, 90, 73},
{90, 89, 91, 90, 90, 73},
{90, 90, 91, 90, 90, 73},
{90, 90, 91, 90, 90, 73},
{90, 90, 91, 90, 90, 73},
{90, 90, 91, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
{90, 90, 90, 90, 90, 73},
