{90, 67, 34, 163, 90, 72},
{90, 67, 33, 162, 90, 72},
{90, 67, 32, 161, 90, 72},
{90, 68, 30, 160, 90, 72},
{90, 68, 29, 159, 90, 72},
{90, 68, 28, 158, 90, 72},
{90, 68, 27, 157, 90, 72},
{90, 68, 26, 155, 90, 72},
{90, 68, 25, 154, 90, 72},
{90, 68, 24, 153, 90, 72},
{90, 68, 22, 152, 90, 72},
{90, 68, 21, 151, 90, 72},
{90, 67, 21, 150, 90, 72},
{90, 67, 19, 149, 90, 72},
{90, 67, 19, 148, 90, 72},
{90, 67, 18, 147, 90, 72},
{90, 67, 17, 146, 90, 72},
{90, 67, 16, 145, 90, 72},
{90, 66, 16, 144, 90, 72},
{90, 66, 16, 144, 90, 72},
